t,x,tau
4832,0.967692172,30
4833,0.903977879,30
4834,0.84391376,30
4835,0.790509235,30
4836,0.746435468,30
4837,0.714152218,30
4838,0.696045988,30
4839,0.694330469,30
4840,0.710605618,30
4841,0.744935956,30
4842,0.794481327,30
4843,0.852767871,30
4844,0.911476748,30
4845,0.963962333,30
4846,1.007124381,30
4847,1.040913804,30
4848,1.067138525,30
4849,1.088565935,30
4850,1.108357251,30
4851,1.129553586,30
4852,1.154228302,30
4853,1.181893538,30
4854,1.207669414,30
4855,1.223291763,30
4856,1.222637495,30
4857,1.205533148,30
4858,1.175788954,30
4859,1.137769599,30
4860,1.094652557,30
4861,1.048102818,30
4862,1.030338864,30
4863,1.039823008,30
4864,1.068349952,30
4865,1.104161534,30
4866,1.138091759,30
4867,1.165962376,30
4868,1.187432325,30
4869,1.204279135,30
4870,1.219192847,30
4871,1.234877004,30
4872,1.252928064,30
4873,1.272061081,30
4874,1.286583746,30
4875,1.288529836,30
4876,1.273567319,30
4877,1.243349676,30
4878,1.202511514,30
4879,1.155473071,30
4880,1.105179665,30
4881,1.053031964,30
4882,0.999292657,30
4883,0.943784212,30
4884,0.886816769,30
4885,0.829919887,30
4886,0.775697246,30
4887,0.7270175,30
4888,0.686535335,30
4889,0.65675068,30
4890,0.640166866,30
4891,0.63923572,30
4892,0.655944707,30
4893,0.678100473,30
4894,0.694224046,30
4895,0.697552112,30
4896,0.687585424,30
4897,0.667823094,30
4898,0.642361332,30
4899,0.61425583,30
4900,0.585307639,30
4901,0.556309985,30
4902,0.527390926,30
4903,0.498440784,30
4904,0.469633318,30
4905,0.44183353,30
4906,0.416575945,30
4907,0.395752367,30
4908,0.381475631,30
4909,0.376172121,30
4910,0.38263784,30
4911,0.403816334,30
4912,0.442120579,30
4913,0.498191332,30
4914,0.569316252,30
4915,0.64872963,30
4916,0.727564406,30
4917,0.798605801,30
4918,0.858388123,30
4919,0.906735079,30
4920,0.945479736,30
4921,0.97750207,30
4922,1.006158943,30
4923,1.034825598,30
4924,1.064231467,30
4925,1.093134462,30
4926,1.119627306,30
4927,1.142008552,30
4928,1.15905647,30
4929,1.170104504,30
4930,1.175012903,30
4931,1.174023332,30
4932,1.167568015,30
4933,1.156114104,30
4934,1.140096582,30
4935,1.119964592,30
4936,1.096309792,30
4937,1.069980892,30
4938,1.042125818,30
4939,1.014203383,30
4940,0.988013201,30
4941,0.965734301,30
4942,0.949914826,30
4943,0.943322233,30
4944,0.948534524,30
4945,0.96713847,30
4946,0.998479971,30
4947,1.038338147,30
4948,1.078980703,30
4949,1.112127025,30
4950,1.13273902,30
4951,1.139843199,30
4952,1.134682812,30
4953,1.118742459,30
4954,1.092809202,30
4955,1.057855583,30
4956,1.015692256,30
4957,0.968798625,30
4958,0.919771036,30
4959,0.870916127,30
4960,0.824095711,30
4961,0.780743907,30
4962,0.741969313,30
4963,0.708683395,30
4964,0.681724815,30
4965,0.661960344,30
4966,0.65033196,30
4967,0.647801618,30
4968,0.655151755,30
4969,0.672648659,30
4970,0.699664074,30
4971,0.734449112,30
4972,0.774245025,30
4973,0.815693582,30
4974,0.855221565,30
4975,0.889044605,30
4976,0.912863109,30
4977,0.922184217,30
4978,0.914494852,30
4979,0.89180013,30
4980,0.85973571,30
4981,0.824356232,30
4982,0.790402651,30
4983,0.761371616,30
4984,0.740193967,30
4985,0.729912152,30
4986,0.733717758,30
4987,0.754023774,30
4988,0.790728703,30
4989,0.839998193,30
4990,0.895227802,30
4991,0.94971858,30
4992,0.998774661,30
4993,1.040148529,30
4994,1.073481567,30
4995,1.099584933,30
4996,1.119913657,30
4997,1.136252167,30
4998,1.150522801,30
4999,1.164619349,30
5000,1.180183672,30
5001,1.198271857,30
5002,1.218919226,30
5003,1.240750987,30
5004,1.260995621,30
5005,1.27633585,30
5006,1.284591313,30
5007,1.286369735,30
5008,1.285387291,30
5009,1.286648454,30
5010,1.293291218,30
5011,1.304830508,30
5012,1.318348995,30
5013,1.330857934,30
5014,1.340691181,30
5015,1.347696153,30
5016,1.35290064,30
5017,1.358006033,30
5018,1.364553466,30
5019,1.372449662,30
5020,1.378195589,30
5021,1.374933527,30
5022,1.356380563,30
5023,1.321232259,30
5024,1.272912242,30
5025,1.21642872,30
5026,1.156147094,30
5027,1.095116326,30
5028,1.035145557,30
5029,0.977070408,30
5030,0.92102917,30
5031,0.866740605,30
5032,0.813805743,30
5033,0.762009946,30
5034,0.711533012,30
5035,0.662966734,30
5036,0.617136823,30
5037,0.574833281,30
5038,0.53653983,30
5039,0.502197086,30
5040,0.471132966,30
5041,0.442376317,30
5042,0.415187771,30
5043,0.389307746,30
5044,0.364818655,30
5045,0.341904916,30
5046,0.320694227,30
5047,0.301184941,30
5048,0.283228811,30
5049,0.266577586,30
5050,0.251027481,30
5051,0.236640225,30
5052,0.223912488,30
5053,0.213808781,30
5054,0.207781853,30
5055,0.207925552,30
5056,0.217192027,30
5057,0.239373688,30
5058,0.27835846,30
5059,0.336334809,30
5060,0.411690165,30
5061,0.498506541,30
5062,0.588534909,30
5063,0.674048578,30
5064,0.749608666,30
5065,0.812373351,30
5066,0.861589562,30
5067,0.897876766,30
5068,0.922604634,30
5069,0.937440401,30
5070,0.944033401,30
5071,0.943805912,30
5072,0.937875197,30
5073,0.927112594,30
5074,0.912256657,30
5075,0.893991676,30
5076,0.872971999,30
5077,0.849812907,30
5078,0.825068234,30
5079,0.799206985,30
5080,0.772601707,30
5081,0.745546982,30
5082,0.718320303,30
5083,0.691270756,30
5084,0.664905428,30
5085,0.63997125,30
5086,0.617559229,30
5087,0.599241701,30
5088,0.587192239,30
5089,0.584144552,30
5090,0.592995813,30
5091,0.61602275,30
5092,0.654027377,30
5093,0.705747686,30
5094,0.767422247,30
5095,0.832648622,30
5096,0.893781781,30
5097,0.945022368,30
5098,0.984477669,30
5099,1.013563261,30
5100,1.035220346,30
5101,1.052559518,30
5102,1.06824041,30
5103,1.084290443,30
5104,1.102070931,30
5105,1.122262454,30
5106,1.144867639,30
5107,1.169273989,30
5108,1.194403333,30
5109,1.2189309,30
5110,1.241518778,30
5111,1.261002486,30
5112,1.276498815,30
5113,1.287443916,30
5114,1.293592652,30
5115,1.295005882,30
5116,1.292041337,30
5117,1.285360485,30
5118,1.275961454,30
5119,1.265234245,30
5120,1.255001772,30
5121,1.247466495,30
5122,1.244962363,30
5123,1.249424844,30
5124,1.261433718,30
5125,1.278619809,30
5126,1.294295234,30
5127,1.299743273,30
5128,1.290300219,30
5129,1.267402913,30
5130,1.235201841,30
5131,1.197463751,30
5132,1.156589157,30
5133,1.113722454,30
5134,1.069153045,30
5135,1.022741394,30
5136,0.974303621,30
5137,0.923904019,30
5138,0.871993346,30
5139,0.819369567,30
5140,0.767015181,30
5141,0.715911265,30
5142,0.666906165,30
5143,0.620660899,30
5144,0.577652883,30
5145,0.538208807,30
5146,0.502543941,30
5147,0.470793874,30
5148,0.443029048,30
5149,0.419242185,30
5150,0.399297993,30
5151,0.382842254,30
5152,0.369196477,30
5153,0.35731472,30
5154,0.345913698,30
5155,0.333845844,30
5156,0.320629986,30
5157,0.306805881,30
5158,0.293738602,30
5159,0.283076821,30
5160,0.27644495,30
5161,0.275456811,30
5162,0.281823484,30
5163,0.297422931,30
5164,0.324270894,30
5165,0.364288586,30
5166,0.418683056,30
5167,0.486855658,30
5168,0.565326461,30
5169,0.647848382,30
5170,0.727268613,30
5171,0.797845361,30
5172,0.856352198,30
5173,0.901816563,30
5174,0.934722944,30
5175,0.956305263,30
5176,0.968097418,30
5177,0.971693307,30
5178,0.968632409,30
5179,0.960349175,30
5180,0.948148632,30
5181,0.93318514,30
5182,0.916429898,30
5183,0.89862273,30
5184,0.880220976,30
5185,0.861379921,30
5186,0.84200995,30
5187,0.821934216,30
5188,0.801101517,30
5189,0.779738805,30
5190,0.758380101,30
5191,0.737830937,30
5192,0.719139067,30
5193,0.703589679,30
5194,0.692714975,30
5195,0.688296823,30
5196,0.692321859,30
5197,0.706812427,30
5198,0.73342952,30
5199,0.772776129,30
5200,0.823402413,30
5201,0.880734165,30
5202,0.937130287,30
5203,0.984718783,30
5204,1.019279737,30
5205,1.041227466,30
5206,1.053749791,30
5207,1.060742598,30
5208,1.065693702,30
5209,1.071293441,30
5210,1.079365349,30
5211,1.090905409,30
5212,1.106171908,30
5213,1.124827525,30
5214,1.146130189,30
5215,1.169137591,30
5216,1.192871268,30
5217,1.216402795,30
5218,1.238869881,30
5219,1.259473669,30
5220,1.277511879,30
5221,1.292456618,30
5222,1.304043181,30
5223,1.312335753,30
5224,1.317757358,30
5225,1.321087302,30
5226,1.323429298,30
5227,1.326134341,30
5228,1.223584912,10
5229,1.127262896,10
5230,1.037345649,10
5231,0.953923832,10
5232,0.876986574,10
5233,0.80642309,10
5234,0.742031319,10
5235,0.683526058,10
5236,0.630541591,10
5237,0.582627992,10
5238,0.539247263,10
5239,0.514037991,10
5240,0.514904153,10
5241,0.548341286,10
5242,0.610990409,10
5243,0.688096369,10
5244,0.763766433,10
5245,0.828647243,10
5246,0.879510764,10
5247,0.916427531,10
5248,0.940787521,10
5249,0.954334455,10
5250,0.961576351,10
5251,0.96826482,10
5252,0.980837736,10
5253,1.004072473,10
5254,1.038085908,10
5255,1.077365439,10
5256,1.113410134,10
5257,1.139820211,10
5258,1.155111648,10
5259,1.161531702,10
5260,1.162717916,10
5261,1.161204317,10
5262,1.157389544,10
5263,1.149193614,10
5264,1.132641403,10
5265,1.104007558,10
5266,1.062961348,10
5267,1.013358042,10
5268,0.960511001,10
5269,0.908640718,10
5270,0.86024556,10
5271,0.816379832,10
5272,0.777296685,10
5273,0.743133918,10
5274,0.714629959,10
5275,0.693790566,10
5276,0.684252513,10
5277,0.690643844,10
5278,0.716201679,10
5279,0.759724466,10
5280,0.815092808,10
5281,0.874384153,10
5282,0.931246313,10
5283,0.981997118,10
5284,1.025162892,10
5285,1.060774236,10
5286,1.089959799,10
5287,1.114803067,10
5288,1.138123152,10
5289,1.162639105,10
5290,1.189173004,10
5291,1.214591366,10
5292,1.231788028,10
5293,1.233566169,10
5294,1.217304736,10
5295,1.185417282,10
5296,1.142537828,10
5297,1.093037517,10
5298,1.039970128,10
5299,0.984960073,10
5300,0.928643436,10
5301,0.871515578,10
5302,0.814777544,10
5303,0.760545948,10
5304,0.71142874,10
5305,0.670177263,10
5306,0.639751336,10
5307,0.623475537,10
5308,0.624784582,10
5309,0.646180798,10
5310,0.687507604,10
5311,0.744506753,10
5312,0.809188567,10
5313,0.872613419,10
5314,0.928210847,10
5315,0.973101623,10
5316,1.007421162,10
5317,1.033176553,10
5318,1.053457006,10
5319,1.071945829,10
5320,1.09236766,10
5321,1.117463172,10
5322,1.147214719,10
5323,1.176944231,10
5324,1.198202365,10
5325,1.20426243,10
5326,1.194331424,10
5327,1.171917778,10
5328,1.141331296,10
5329,1.105716924,10
5330,1.066531693,10
5331,1.023772896,10
5332,0.976767473,10
5333,0.925455612,10
5334,0.871499228,10
5335,0.818103361,10
5336,0.768773865,10
5337,0.726487759,10
5338,0.693658131,10
5339,0.672340861,10
5340,0.664366881,10
5341,0.671374948,10
5342,0.694643133,10
5343,0.734283263,10
5344,0.78755625,10
5345,0.847935771,10
5346,0.907390114,10
5347,0.960064555,10
5348,1.003639413,10
5349,1.038519136,10
5350,1.066644281,10
5351,1.090663943,10
5352,1.113419862,10
5353,1.137464942,10
5354,1.16417512,10
5355,1.192025852,10
5356,1.21507704,10
5357,1.225228687,10
5358,1.218009509,10
5359,1.194749686,10
5360,1.159731148,10
5361,1.11715971,10
5362,1.069945271,10
5363,1.019640376,10
5364,0.966857603,10
5365,0.911952387,10
5366,0.855856084,10
5367,0.800589912,10
5368,0.74894597,10
5369,0.703808551,10
5370,0.667927604,10
5371,0.644078136,10
5372,0.635140329,10
5373,0.643770114,10
5374,0.671472284,10
5375,0.717151817,10
5376,0.775915732,10
5377,0.839686751,10
5378,0.900206907,10
5379,0.952095596,10
5380,0.993571434,10
5381,1.025480039,10
5382,1.05018433,10
5383,1.070851255,10
5384,1.090964935,10
5385,1.113706373,10
5386,1.140784153,10
5387,1.170514426,10
5388,1.196479664,10
5389,1.210246988,10
5390,1.207342703,10
5391,1.189168395,10
5392,1.159966225,10
5393,1.123778228,10
5394,1.083200769,10
5395,1.039274708,10
5396,0.991942771,10
5397,0.940956067,10
5398,0.887029075,10
5399,0.832450491,10
5400,0.780472945,10
5401,0.734276583,10
5402,0.696586449,10
5403,0.669808909,10
5404,0.65618594,10
5405,0.657768247,10
5406,0.676144806,10
5407,0.711734757,10
5408,0.762437431,10
5409,0.822495786,10
5410,0.883796569,10
5411,0.939433603,10
5412,0.985946193,10
5413,1.023019416,10
5414,1.052287775,10
5415,1.076382169,10
5416,1.098332898,10
5417,1.121080807,10
5418,1.146724739,10
5419,1.175047614,10
5420,1.201626859,10
5421,1.218407038,10
5422,1.218937935,10
5423,1.202604429,10
5424,1.173054739,10
5425,1.134728042,10
5426,1.090976224,10
5427,1.043674695,10
5428,0.993518747,10
5429,0.940670133,10
5430,0.885652421,10
5431,0.830116179,10
5432,0.776786286,10
5433,0.7286889,10
5434,0.688644694,10
5435,0.659318192,10
5436,0.643382056,10
5437,0.643433836,10
5438,0.661484105,10
5439,0.697916534,10
5440,0.750094421,10
5441,0.811663237,10
5442,0.874192979,10
5443,0.930624821,10
5444,0.977397589,10
5445,1.014160628,10
5446,1.042592687,10
5447,1.065464781,10
5448,1.086058668,10
5449,1.10766113,10
5450,1.132753367,10
5451,1.161489667,10
5452,1.189752394,10
5453,1.209465381,10
5454,1.213666425,10
5455,1.201163647,10
5456,1.17534486,10
5457,1.140635921,10
5458,1.100425857,10
5459,1.056542991,10
5460,1.009492683,10
5461,0.959133172,10
5462,0.905699793,10
5463,0.850735974,10
5464,0.797085899,10
5465,0.747970783,10
5466,0.70629993,10
5467,0.674646808,10
5468,0.655432856,10
5469,0.650959852,10
5470,0.66317306,10
5471,0.693039768,10
5472,0.739373844,10
5473,0.797520366,10
5474,0.859724966,10
5475,0.918214056,10
5476,0.968213829,10
5477,1.008418965,10
5478,1.039921374,10
5479,1.065125502,10
5480,1.087050102,10
5481,1.108832674,10
5482,1.133102678,10
5483,1.16078332,10
5484,1.189171262,10
5485,1.211123968,10
5486,1.218790709,10
5487,1.209236225,10
5488,1.184929821,10
5489,1.150331046,10
5490,1.10928167,10
5491,1.064154179,10
5492,1.015949765,10
5493,0.964839063,10
5494,0.911020699,10
5495,0.855655508,10
5496,0.80118327,10
5497,0.750674018,10
5498,0.70707602,10
5499,0.673072571,10
5500,0.651257951,10
5501,0.644193022,10
5502,0.654130755,10
5503,0.682291241,10
5504,0.7276317,10
5505,0.785592696,10
5506,0.848420532,10
5507,0.908069518,10
5508,0.95932514,10
5509,1.000524328,10
5510,1.032565822,10
5511,1.057797259,10
5512,1.079289769,10
5513,1.100337013,10
5514,1.123842081,10
5515,1.151171808,10
5516,1.1802621,10
5517,1.204439619,10
5518,1.215482414,10
5519,1.209503418,10
5520,1.188343277,10
5521,1.156360479,10
5522,1.117543992,10
5523,1.074429905,10
5524,1.028087895,10
5525,0.978616942,10
5526,0.926014874,10
5527,0.871209153,10
5528,0.81653253,10
5529,0.765120393,10
5530,0.720024266,10
5531,0.683945714,10
5532,0.659394498,10
5533,0.6488008,10
5534,0.654372194,10
5535,0.677594764,10
5536,0.718232391,10
5537,0.772945149,10
5538,0.834832792,10
5539,0.895645686,10
5540,0.94926101,10
5541,0.993141232,10
5542,1.02761952,10
5543,1.05471842,10
5544,1.077314143,10
5545,1.09859981,10
5546,1.121549036,10
5547,1.147978134,10
5548,1.176834683,10
5549,1.202539655,10
5550,1.21674971,10
5551,1.214171854,10
5552,1.19548504,10
5553,1.164785705,10
5554,1.126330657,10
5555,1.083071229,10
5556,1.036467334,10
5557,0.986883239,10
5558,0.934344873,10
5559,0.879526008,10
5560,0.824411594,10
5561,0.771967937,10
5562,0.72526616,10
5563,0.687079343,10
5564,0.659994312,10
5565,0.646554264,10
5566,0.649147147,10
5567,0.669512939,10
5568,0.707755699,10
5569,0.760974617,10
5570,0.822625455,10
5571,0.884361873,10
5572,0.939526119,10
5573,0.985011662,10
5574,1.020778319,10
5575,1.048661302,10
5576,1.071476069,10
5577,1.09245545,10
5578,1.114732422,10
5579,1.140482573,10
5580,1.169324502,10
5581,1.196470563,10
5582,1.213656245,10
5583,1.214632242,10
5584,1.199093804,10
5585,1.170802739,10
5586,1.134133699,10
5587,1.092284285,10
5588,1.046919035,10
5589,0.998486582,10
5590,0.946933331,10
5591,0.892707017,10
5592,0.837562605,10
5593,0.784401805,10
5594,0.736367219,10
5595,0.696294409,10
5596,0.666761569,10
5597,0.650259332,10
5598,0.649157403,10
5599,0.665343953,10
5600,0.699414338,10
5601,0.749361585,10
5602,0.809537461,10
5603,0.871770033,10
5604,0.928760263,10
5605,0.976563301,10
5606,1.014532802,10
5607,1.044155539,10
5608,1.068057442,10
5609,1.089380445,10
5610,1.111286769,10
5611,1.136229322,10
5612,1.164552978,10
5613,1.192543907,10
5614,1.212380578,10
5615,1.216857146,10
5616,1.204353734,10
5617,1.178065364,10
5618,1.142460735,10
5619,1.101076621,10
5620,1.055930157,10
5621,1.007730769,10
5622,0.956505349,10
5623,0.902537743,10
5624,0.847268247,10
5625,0.793386735,10
5626,0.744024998,10
5627,0.7020845,10
5628,0.670195493,10
5629,0.65089753,10
5630,0.646653502,10
5631,0.659537003,10
5632,0.690478009,10
5633,0.738004441,10
5634,0.797063398,10
5635,0.859678788,10
5636,0.918117818,10
5637,0.967757717,10
5638,1.00742825,10
5639,1.038318064,10
5640,1.062912767,10
5641,1.084319513,10
5642,1.105772179,10
5643,1.129970774,10
5644,1.157823909,10
5645,1.186502852,10
5646,1.208728505,10
5647,1.216661608,10
5648,1.207489192,10
5649,1.183756913,10
5650,1.149918337,10
5651,1.109761827,10
5652,1.065577879,10
5653,1.018261482,10
5654,0.967871411,10
5655,0.914534921,10
5656,0.859424127,10
5657,0.805052996,10
5658,0.754562074,10
5659,0.710927129,10
5660,0.676810183,10
5661,0.65473654,10
5662,0.647163489,10
5663,0.656257288,10
5664,0.683269162,10
5665,0.72739385,10
5666,0.784443531,10
5667,0.846908689,10
5668,0.906705885,10
5669,0.958427767,10
5670,1.000230853,10
5671,1.032893756,10
5672,1.058683071,10
5673,1.080600729,10
5674,1.101875838,10
5675,1.125377162,10
5676,1.152525922,10
5677,1.181442016,10
5678,1.205655691,10
5679,1.216922166,10
5680,1.21112036,10
5681,1.189915969,10
5682,1.157643672,10
5683,1.118353787,10
5684,1.074674391,10
5685,1.027777624,10
5686,0.977856503,10
5687,0.924957263,10
5688,0.869978659,10
5689,0.815175288,10
5690,0.763622254,10
5691,0.80714871,100
5692,0.861545873,100
5693,0.918577605,100
5694,0.970887078,100
5695,1.014477434,100
5696,1.048655522,100
5697,1.074865987,100
5698,1.095696845,100
5699,1.114255907,100
5700,1.133674685,100
5701,1.156378446,100
5702,1.18268719,100
5703,1.208864698,100
5704,1.227069289,100
5705,1.230076987,100
5706,1.216251591,100
5707,1.188773435,100
5708,1.152097999,100
5709,1.109750159,100
5710,1.063736341,100
5711,1.014756335,100
5712,0.962828358,100
5713,0.908228451,100
5714,0.852389884,100
5715,0.797996209,100
5716,0.748173524,100
5717,0.705818173,100
5718,0.673555799,100
5719,0.653921806,100
5720,0.64937535,100
5721,0.661986666,100
5722,0.692682705,100
5723,0.739988668,100
5724,0.798849203,100
5725,0.861286012,100
5726,0.919564319,100
5727,0.969059568,100
5728,1.008599916,100
5729,1.039372563,100
5730,1.063861817,100
5731,1.085173658,100
5732,1.106540909,100
5733,1.130662631,100
5734,1.15844658,100
5735,1.187063256,100
5736,1.209232868,100
5737,1.217115535,100
5738,1.207897727,100
5739,1.184124594,100
5740,1.15024925,100
5741,1.110059649,100
5742,1.065845919,100
5743,1.018502718,100
5744,0.968088524,100
5745,0.914730322,100
5746,0.859599988,100
5747,0.805211271,100
5748,0.754704522,100
5749,0.711055331,100
5750,0.676925566,100
5751,0.654840385,100
5752,0.647256948,100
5753,0.656341402,100
5754,0.683344864,100
5755,0.727461982,100
5756,0.78450485,100
5757,0.846963876,100
5758,0.906755553,100
5759,0.958472468,100
5760,1.000271084,100
5761,1.032929964,100
5762,1.058715659,100
5763,1.080630058,100
5764,1.101902233,100
5765,1.125400918,100
5766,1.152547302,100
5767,1.181461258,100
5768,1.20567301,100
5769,1.216937752,100
5770,1.211134388,100
5771,1.189928594,100
5772,1.157655035,100
5773,1.118364013,100
5774,1.074683594,100
5775,1.027785907,100
5776,0.977863958,100
5777,0.924963972,100
5778,0.869984698,100
5779,0.815180722,100
5780,0.763627146,100
5781,0.718358459,100
5782,0.682092058,100
5783,0.657381708,100
5784,0.646728098,100
5785,0.652415071,100
5786,0.675958802,100
5787,0.717051303,100
5788,0.772194221,100
5789,0.834353973,100
5790,0.895252098,100
5791,0.948805074,100
5792,0.998398271,100
5793,1.039183193,100
5794,1.063942522,100
5795,1.068876033,100
